"Statistic Label","Year","Sex","County","Age Group","Cause of Death","UNIT","VALUE"
"Upper C.I for ASMR","2022","Male","Co. Monaghan","65 years and over","Infectious and parasitic diseases","Rate","135.62"
"Upper C.I for ASMR","2022","Male","Co. Monaghan","65 years and over","Diseases of the blood and blood-forming organs, immunulogical disorders","Rate","0"
"Upper C.I for ASMR","2022","Male","Co. Monaghan","65 years and over","Diabetes mellitus","Rate","250.34"
"Upper C.I for ASMR","2022","Male","Co. Monaghan","65 years and over","Alcohol abuse (including alcoholic psychosis)","Rate","0"
"Upper C.I for ASMR","2022","Male","Co. Monaghan","65 years and over","Drug dependance, toxicomania","Rate","0"
"Upper C.I for ASMR","2022","Male","Co. Monaghan","65 years and over","Meningitis","Rate","0"
"Upper C.I for ASMR","2022","Male","Co. Monaghan","65 years and over","Accidents","Rate","337.7"
"Upper C.I for ASMR","2022","Male","Co. Monaghan","65 years and over","Transport accidents","Rate","144.57"
"Upper C.I for ASMR","2022","Male","Co. Monaghan","75 years and over","Infectious and parasitic diseases","Rate","235.95"
"Upper C.I for ASMR","2022","Male","Co. Monaghan","75 years and over","Diseases of the blood and blood-forming organs, immunulogical disorders","Rate","0"
"Upper C.I for ASMR","2022","Male","Co. Monaghan","75 years and over","Diabetes mellitus","Rate","444.95"
"Upper C.I for ASMR","2022","Male","Co. Monaghan","75 years and over","Alcohol abuse (including alcoholic psychosis)","Rate","0"
"Upper C.I for ASMR","2022","Male","Co. Monaghan","75 years and over","Drug dependance, toxicomania","Rate","0"
"Upper C.I for ASMR","2022","Male","Co. Monaghan","75 years and over","Meningitis","Rate","0"
"Upper C.I for ASMR","2022","Male","Co. Monaghan","75 years and over","Accidents","Rate","731.69"
"Upper C.I for ASMR","2022","Male","Co. Monaghan","75 years and over","Transport accidents","Rate","313.23"
"Upper C.I for ASMR","2022","Male","Co. Monaghan","All ages","Infectious and parasitic diseases","Rate","26.45"
"Upper C.I for ASMR","2022","Male","Co. Monaghan","All ages","Diseases of the blood and blood-forming organs, immunulogical disorders","Rate","0"
"Upper C.I for ASMR","2022","Male","Co. Monaghan","All ages","Diabetes mellitus","Rate","48.82"
"Upper C.I for ASMR","2022","Male","Co. Monaghan","All ages","Alcohol abuse (including alcoholic psychosis)","Rate","0"
"Upper C.I for ASMR","2022","Male","Co. Monaghan","All ages","Drug dependance, toxicomania","Rate","0"
"Upper C.I for ASMR","2022","Male","Co. Monaghan","All ages","Meningitis","Rate","0"
"Upper C.I for ASMR","2022","Male","Co. Monaghan","All ages","Accidents","Rate","79.7"
"Upper C.I for ASMR","2022","Male","Co. Monaghan","All ages","Transport accidents","Rate","31.96"
"Upper C.I for ASMR","2022","Male","Co. Mayo","0 - 64 years","Infectious and parasitic diseases","Rate","13.66"
"Upper C.I for ASMR","2022","Male","Co. Mayo","0 - 64 years","Diseases of the blood and blood-forming organs, immunulogical disorders","Rate","0"
"Upper C.I for ASMR","2022","Male","Co. Mayo","0 - 64 years","Diabetes mellitus","Rate","5.28"
"Upper C.I for ASMR","2022","Male","Co. Mayo","0 - 64 years","Alcohol abuse (including alcoholic psychosis)","Rate","0"
"Upper C.I for ASMR","2022","Male","Co. Mayo","0 - 64 years","Drug dependance, toxicomania","Rate","0"
"Upper C.I for ASMR","2022","Male","Co. Mayo","0 - 64 years","Meningitis","Rate","0"
"Upper C.I for ASMR","2022","Male","Co. Mayo","0 - 64 years","Accidents","Rate","40.36"
"Upper C.I for ASMR","2022","Male","Co. Mayo","0 - 64 years","Transport accidents","Rate","9.72"
"Upper C.I for ASMR","2022","Male","Co. Mayo","0 - 74 years","Infectious and parasitic diseases","Rate","14.28"
"Upper C.I for ASMR","2022","Male","Co. Mayo","0 - 74 years","Diseases of the blood and blood-forming organs, immunulogical disorders","Rate","0"
"Upper C.I for ASMR","2022","Male","Co. Mayo","0 - 74 years","Diabetes mellitus","Rate","7.35"
"Upper C.I for ASMR","2022","Male","Co. Mayo","0 - 74 years","Alcohol abuse (including alcoholic psychosis)","Rate","4.45"
"Upper C.I for ASMR","2022","Male","Co. Mayo","0 - 74 years","Drug dependance, toxicomania","Rate","0"
"Upper C.I for ASMR","2022","Male","Co. Mayo","0 - 74 years","Meningitis","Rate","0"
"Upper C.I for ASMR","2022","Male","Co. Mayo","0 - 74 years","Accidents","Rate","39.37"
"Upper C.I for ASMR","2022","Male","Co. Mayo","0 - 74 years","Transport accidents","Rate","8.59"
"Upper C.I for ASMR","2022","Male","Co. Mayo","65 years and over","Infectious and parasitic diseases","Rate","174.29"
"Upper C.I for ASMR","2022","Male","Co. Mayo","65 years and over","Diseases of the blood and blood-forming organs, immunulogical disorders","Rate","64.66"
"Upper C.I for ASMR","2022","Male","Co. Mayo","65 years and over","Diabetes mellitus","Rate","208.52"
"Upper C.I for ASMR","2022","Male","Co. Mayo","65 years and over","Alcohol abuse (including alcoholic psychosis)","Rate","20.77"
"Upper C.I for ASMR","2022","Male","Co. Mayo","65 years and over","Drug dependance, toxicomania","Rate","0"
"Upper C.I for ASMR","2022","Male","Co. Mayo","65 years and over","Meningitis","Rate","0"
"Upper C.I for ASMR","2022","Male","Co. Mayo","65 years and over","Accidents","Rate","116.52"
"Upper C.I for ASMR","2022","Male","Co. Mayo","65 years and over","Transport accidents","Rate","22.51"
"Upper C.I for ASMR","2022","Male","Co. Mayo","75 years and over","Infectious and parasitic diseases","Rate","359.67"
"Upper C.I for ASMR","2022","Male","Co. Mayo","75 years and over","Diseases of the blood and blood-forming organs, immunulogical disorders","Rate","140.1"
"Upper C.I for ASMR","2022","Male","Co. Mayo","75 years and over","Diabetes mellitus","Rate","433.97"
"Upper C.I for ASMR","2022","Male","Co. Mayo","75 years and over","Alcohol abuse (including alcoholic psychosis)","Rate","0"
"Upper C.I for ASMR","2022","Male","Co. Mayo","75 years and over","Drug dependance, toxicomania","Rate","0"
"Upper C.I for ASMR","2022","Male","Co. Mayo","75 years and over","Meningitis","Rate","0"
"Upper C.I for ASMR","2022","Male","Co. Mayo","75 years and over","Accidents","Rate","213.53"
"Upper C.I for ASMR","2022","Male","Co. Mayo","75 years and over","Transport accidents","Rate","48.78"
"Upper C.I for ASMR","2022","Male","Co. Mayo","All ages","Infectious and parasitic diseases","Rate","40.52"
"Upper C.I for ASMR","2022","Male","Co. Mayo","All ages","Diseases of the blood and blood-forming organs, immunulogical disorders","Rate","12.61"
"Upper C.I for ASMR","2022","Male","Co. Mayo","All ages","Diabetes mellitus","Rate","42.35"
"Upper C.I for ASMR","2022","Male","Co. Mayo","All ages","Alcohol abuse (including alcoholic psychosis)","Rate","4.05"
"Upper C.I for ASMR","2022","Male","Co. Mayo","All ages","Drug dependance, toxicomania","Rate","0"
"Upper C.I for ASMR","2022","Male","Co. Mayo","All ages","Meningitis","Rate","0"
"Upper C.I for ASMR","2022","Male","Co. Mayo","All ages","Accidents","Rate","49.21"
"Upper C.I for ASMR","2022","Male","Co. Mayo","All ages","Transport accidents","Rate","10.15"
"Upper C.I for ASMR","2022","Male","Co. Offaly","0 - 64 years","Infectious and parasitic diseases","Rate","0"
"Upper C.I for ASMR","2022","Male","Co. Offaly","0 - 64 years","Diseases of the blood and blood-forming organs, immunulogical disorders","Rate","9.03"
"Upper C.I for ASMR","2022","Male","Co. Offaly","0 - 64 years","Diabetes mellitus","Rate","0"
"Upper C.I for ASMR","2022","Male","Co. Offaly","0 - 64 years","Alcohol abuse (including alcoholic psychosis)","Rate","0"
"Upper C.I for ASMR","2022","Male","Co. Offaly","0 - 64 years","Drug dependance, toxicomania","Rate","0"
"Upper C.I for ASMR","2022","Male","Co. Offaly","0 - 64 years","Meningitis","Rate","0"
"Upper C.I for ASMR","2022","Male","Co. Offaly","0 - 64 years","Accidents","Rate","31.8"
"Upper C.I for ASMR","2022","Male","Co. Offaly","0 - 64 years","Transport accidents","Rate","6.47"
"Upper C.I for ASMR","2022","Male","Co. Offaly","0 - 74 years","Infectious and parasitic diseases","Rate","0"
"Upper C.I for ASMR","2022","Male","Co. Offaly","0 - 74 years","Diseases of the blood and blood-forming organs, immunulogical disorders","Rate","14.27"
"Upper C.I for ASMR","2022","Male","Co. Offaly","0 - 74 years","Diabetes mellitus","Rate","0"
"Upper C.I for ASMR","2022","Male","Co. Offaly","0 - 74 years","Alcohol abuse (including alcoholic psychosis)","Rate","0"
"Upper C.I for ASMR","2022","Male","Co. Offaly","0 - 74 years","Drug dependance, toxicomania","Rate","0"
"Upper C.I for ASMR","2022","Male","Co. Offaly","0 - 74 years","Meningitis","Rate","0"
"Upper C.I for ASMR","2022","Male","Co. Offaly","0 - 74 years","Accidents","Rate","32.94"
"Upper C.I for ASMR","2022","Male","Co. Offaly","0 - 74 years","Transport accidents","Rate","12.64"
"Upper C.I for ASMR","2022","Male","Co. Offaly","65 years and over","Infectious and parasitic diseases","Rate","256.8"
"Upper C.I for ASMR","2022","Male","Co. Offaly","65 years and over","Diseases of the blood and blood-forming organs, immunulogical disorders","Rate","45.12"
"Upper C.I for ASMR","2022","Male","Co. Offaly","65 years and over","Diabetes mellitus","Rate","344.69"
"Upper C.I for ASMR","2022","Male","Co. Offaly","65 years and over","Alcohol abuse (including alcoholic psychosis)","Rate","0"
"Upper C.I for ASMR","2022","Male","Co. Offaly","65 years and over","Drug dependance, toxicomania","Rate","0"
"Upper C.I for ASMR","2022","Male","Co. Offaly","65 years and over","Meningitis","Rate","0"
"Upper C.I for ASMR","2022","Male","Co. Offaly","65 years and over","Accidents","Rate","105.39"
"Upper C.I for ASMR","2022","Male","Co. Offaly","65 years and over","Transport accidents","Rate","77.2"
"Upper C.I for ASMR","2022","Male","Co. Offaly","75 years and over","Infectious and parasitic diseases","Rate","556.4"
"Upper C.I for ASMR","2022","Male","Co. Offaly","75 years and over","Diseases of the blood and blood-forming organs, immunulogical disorders","Rate","0"
"Upper C.I for ASMR","2022","Male","Co. Offaly","75 years and over","Diabetes mellitus","Rate","746.83"
"Upper C.I for ASMR","2022","Male","Co. Offaly","75 years and over","Alcohol abuse (including alcoholic psychosis)","Rate","0"
"Upper C.I for ASMR","2022","Male","Co. Offaly","75 years and over","Drug dependance, toxicomania","Rate","0"
"Upper C.I for ASMR","2022","Male","Co. Offaly","75 years and over","Meningitis","Rate","0"
"Upper C.I for ASMR","2022","Male","Co. Offaly","75 years and over","Accidents","Rate","176.59"
"Upper C.I for ASMR","2022","Male","Co. Offaly","75 years and over","Transport accidents","Rate","109.54"
"Upper C.I for ASMR","2022","Male","Co. Offaly","All ages","Infectious and parasitic diseases","Rate","50.08"
"Upper C.I for ASMR","2022","Male","Co. Offaly","All ages","Diseases of the blood and blood-forming organs, immunulogical disorders","Rate","12.98"
"Upper C.I for ASMR","2022","Male","Co. Offaly","All ages","Diabetes mellitus","Rate","67.22"
"Upper C.I for ASMR","2022","Male","Co. Offaly","All ages","Alcohol abuse (including alcoholic psychosis)","Rate","0"
"Upper C.I for ASMR","2022","Male","Co. Offaly","All ages","Drug dependance, toxicomania","Rate","0"
"Upper C.I for ASMR","2022","Male","Co. Offaly","All ages","Meningitis","Rate","0"
"Upper C.I for ASMR","2022","Male","Co. Offaly","All ages","Accidents","Rate","39.61"
"Upper C.I for ASMR","2022","Male","Co. Offaly","All ages","Transport accidents","Rate","17.47"
"Upper C.I for ASMR","2022","Male","Co. Roscommon","0 - 64 years","Infectious and parasitic diseases","Rate","0"
"Upper C.I for ASMR","2022","Male","Co. Roscommon","0 - 64 years","Diseases of the blood and blood-forming organs, immunulogical disorders","Rate","0"
"Upper C.I for ASMR","2022","Male","Co. Roscommon","0 - 64 years","Diabetes mellitus","Rate","0"
"Upper C.I for ASMR","2022","Male","Co. Roscommon","0 - 64 years","Alcohol abuse (including alcoholic psychosis)","Rate","0"
"Upper C.I for ASMR","2022","Male","Co. Roscommon","0 - 64 years","Drug dependance, toxicomania","Rate","0"
"Upper C.I for ASMR","2022","Male","Co. Roscommon","0 - 64 years","Meningitis","Rate","0"
"Upper C.I for ASMR","2022","Male","Co. Roscommon","0 - 64 years","Accidents","Rate","45.41"
"Upper C.I for ASMR","2022","Male","Co. Roscommon","0 - 64 years","Transport accidents","Rate","10.51"
"Upper C.I for ASMR","2022","Male","Co. Roscommon","0 - 74 years","Infectious and parasitic diseases","Rate","0"
"Upper C.I for ASMR","2022","Male","Co. Roscommon","0 - 74 years","Diseases of the blood and blood-forming organs, immunulogical disorders","Rate","0"
"Upper C.I for ASMR","2022","Male","Co. Roscommon","0 - 74 years","Diabetes mellitus","Rate","0"
"Upper C.I for ASMR","2022","Male","Co. Roscommon","0 - 74 years","Alcohol abuse (including alcoholic psychosis)","Rate","0"
"Upper C.I for ASMR","2022","Male","Co. Roscommon","0 - 74 years","Drug dependance, toxicomania","Rate","0"
"Upper C.I for ASMR","2022","Male","Co. Roscommon","0 - 74 years","Meningitis","Rate","0"
"Upper C.I for ASMR","2022","Male","Co. Roscommon","0 - 74 years","Accidents","Rate","52.21"
"Upper C.I for ASMR","2022","Male","Co. Roscommon","0 - 74 years","Transport accidents","Rate","9.29"
"Upper C.I for ASMR","2022","Male","Co. Roscommon","65 years and over","Infectious and parasitic diseases","Rate","107.89"
"Upper C.I for ASMR","2022","Male","Co. Roscommon","65 years and over","Diseases of the blood and blood-forming organs, immunulogical disorders","Rate","49.54"
"Upper C.I for ASMR","2022","Male","Co. Roscommon","65 years and over","Diabetes mellitus","Rate","245.13"
"Upper C.I for ASMR","2022","Male","Co. Roscommon","65 years and over","Alcohol abuse (including alcoholic psychosis)","Rate","47.62"
"Upper C.I for ASMR","2022","Male","Co. Roscommon","65 years and over","Drug dependance, toxicomania","Rate","0"
"Upper C.I for ASMR","2022","Male","Co. Roscommon","65 years and over","Meningitis","Rate","0"
"Upper C.I for ASMR","2022","Male","Co. Roscommon","65 years and over","Accidents","Rate","291.08"
"Upper C.I for ASMR","2022","Male","Co. Roscommon","65 years and over","Transport accidents","Rate","0"
"Upper C.I for ASMR","2022","Male","Co. Roscommon","75 years and over","Infectious and parasitic diseases","Rate","233.77"
"Upper C.I for ASMR","2022","Male","Co. Roscommon","75 years and over","Diseases of the blood and blood-forming organs, immunulogical disorders","Rate","107.34"
"Upper C.I for ASMR","2022","Male","Co. Roscommon","75 years and over","Diabetes mellitus","Rate","531.11"
"Upper C.I for ASMR","2022","Male","Co. Roscommon","75 years and over","Alcohol abuse (including alcoholic psychosis)","Rate","103.18"
"Upper C.I for ASMR","2022","Male","Co. Roscommon","75 years and over","Drug dependance, toxicomania","Rate","0"
"Upper C.I for ASMR","2022","Male","Co. Roscommon","75 years and over","Meningitis","Rate","0"
"Upper C.I for ASMR","2022","Male","Co. Roscommon","75 years and over","Accidents","Rate","515.75"
"Upper C.I for ASMR","2022","Male","Co. Roscommon","75 years and over","Transport accidents","Rate","0"
"Upper C.I for ASMR","2022","Male","Co. Roscommon","All ages","Infectious and parasitic diseases","Rate","21.04"
"Upper C.I for ASMR","2022","Male","Co. Roscommon","All ages","Diseases of the blood and blood-forming organs, immunulogical disorders","Rate","9.66"
"Upper C.I for ASMR","2022","Male","Co. Roscommon","All ages","Diabetes mellitus","Rate","47.8"
"Upper C.I for ASMR","2022","Male","Co. Roscommon","All ages","Alcohol abuse (including alcoholic psychosis)","Rate","9.29"
"Upper C.I for ASMR","2022","Male","Co. Roscommon","All ages","Drug dependance, toxicomania","Rate","0"
"Upper C.I for ASMR","2022","Male","Co. Roscommon","All ages","Meningitis","Rate","0"
"Upper C.I for ASMR","2022","Male","Co. Roscommon","All ages","Accidents","Rate","82.51"
"Upper C.I for ASMR","2022","Male","Co. Roscommon","All ages","Transport accidents","Rate","8.46"
"Upper C.I for ASMR","2022","Male","Co. Sligo","0 - 64 years","Infectious and parasitic diseases","Rate","0"
"Upper C.I for ASMR","2022","Male","Co. Sligo","0 - 64 years","Diseases of the blood and blood-forming organs, immunulogical disorders","Rate","11"
"Upper C.I for ASMR","2022","Male","Co. Sligo","0 - 64 years","Diabetes mellitus","Rate","0"
